anno,nivel_panel,seccion,grupo_rev4_homologado,descripcion_nivel,epoca,ciiu_version,rotacion_calibrada_sobre_6_6,vbp_pp,vbp_pb,vab_pp,vab_pb,vab_pb_estimado,consumo_intermedio_estimado,consumo_intermedio,remuneraciones,costo_laboral,puestos_trabajo,n_empresas,fbcf,fbkf_maq_eq,adquisiciones_importadas,adquisiciones_origen_importado,importaciones_maquinaria,consumo_capital_fijo,impuestos_netos,stock_capital,stock_capital_imputado,capital_variable_adelantado,capital_circulante_constante_adelantado,capital_circulante_adelantado,capital_total_adelantado,ganancia_pb,ganancia_pp,tasa_ganancia_pb,tasa_ganancia_pp,part_salarial,productividad,vbp_pp_constante_2005,vbp_pb_constante_2005,vab_pp_constante_2005,vab_pb_constante_2005,vab_pb_estimado_constante_2005,consumo_intermedio_estimado_constante_2005,consumo_intermedio_constante_2005,remuneraciones_constante_2005,costo_laboral_constante_2005,consumo_capital_fijo_constante_2005,stock_capital_imputado_constante_2005,capital_total_adelantado_constante_2005,ganancia_pb_constante_2005,ganancia_pp_constante_2005,tasa_ganancia_pb_constante_2005,tasa_ganancia_pp_constante_2005,productividad_constante_2005,deflactor_vab_bcu_2005,deflactor_2005,fuente_deflactor,fuente_base_bcu,metodo_empalme_bcu,calidad_deflactor_bcu,codigos_bcu_deflactor,dato_preliminar_bcu,nota_deflactor_bcu,vab_bcu_corriente,vab_bcu_constante_fuente,metodo_capital_eaae,metodo_stock_capital,metodo_consumo_capital_fijo,calidad_capital_eaae,codigos_capital_fuente,archivos_capital_fuente,participacion_vab_pp_rama_c,codigos_fuente_incluidos,divisiones_publicadas_incluidas,tipo_homologacion,calidad_homologacion,notas_homologacion
2019,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,5,Rev.4,6.469610730680192,3625341602,3624825280,1409790341,1409274020,1409274020,2216067582,2215551261,1090273123,1090273123,1682,,227306361.68204165,78206431.84565821,79183453.83739597,28947864.652001046,108131318.48939702,72654935.7281599,1591329.978559032,712961789,712961789,168522213.8373343,342534918.13517666,510977324.85250115,1223939113.8525012,246345961.2718401,246862282.2718401,0.20127305229786752,0.20169490416464447,0.7733583436432411,838163.1040428062,1420282816.518109,1420080539.506755,552306848.8527789,552104572.2331901,552104572.2331901,868178244.284919,867975967.6653302,427131109.811603,427131109.811603,28463678.207042832,279313645.14507616,479496798.56654483,96509784.21454422,96712060.83413309,0.07885178529082842,0.079017052187931,328363.16816455347,2.5525490837717077,2.5525490837717077,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.PPTT.0,FALSE,"BCU 2016 agrupa muebles, otras manufacturas y reparacion/instalacion.",1288438570.6107001,1636426361.2550998,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,Encuesta de Actividad Económica 2019/EAE_C2.1_2019.xls|Encuesta de Actividad Económica 2019/EAE_C7_2019.xls,0.007389902363190304,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2020,economia_total,economia_total,,Economia total EAAE,5,Rev.4,4.2,1805094127854.9016,1752134676072.1392,838326089885.3065,785366638102.5444,785366638102.5444,1019727489752.3573,966768037969.5951,445768537897.9962,445768537897.9962,570247.1552339052,11776,116968594615.13637,45261491941.083145,11107721184.804165,13055786857.403637,24163508042.2078,72470063542.389,23526226.053286463,1042958318864.7148,1042958318864.7148,106135366166.18958,242792259464.84695,336318232349.4265,1379276551214.1414,267128036662.15918,320087488444.92126,0.1936725716296803,0.23206911490169,0.5317364487117214,1470110.078044037,552272468835.6044,536069409541.95776,256487687930.40634,240284628636.7598,240284628636.7598,311987840198.8446,295784780905.19806,136383852318.39452,136383852318.39452,22172373335.893696,319095362819.9647,421992656444.6296,81728402982.47159,97931462276.11813,0.05925454392052718,0.07100204972665679,449783.37125627516,3.2684847239637183,3.2684847239637183,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,Total VAB de sectores de actividad BCU.,1997760861273.6768,1469080741851.748,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2020,industria_total,C,,Industria manufacturera EAAE,5,Rev.4,6.6,600817528391.4978,569255108499.0306,182963110731.0085,151400690838.54153,151400690838.54153,449416837552.9563,417854417660.48926,78278216489.3034,78278216489.3034,84764.46474072082,1759,40941559983.90687,9808505040.448872,3275448937.752383,2709351603.150663,5984800540.903046,19749525803.34645,-1827346818.6004145,296322600807.05206,296322600807.05206,11860335831.712637,68093460235.29641,75171611234.81708,371494212041.86914,53372948545.89168,84935368438.35864,0.14367100971111846,0.2286317409133309,0.4278360603760594,2158488.362908438,211896136656.6891,200764712351.1184,64527372259.56629,53395947953.99567,53395947953.99567,158500188702.69342,147368764397.12277,27607136733.952267,27607136733.952267,6965256539.259661,104506961511.55295,131018461682.92795,18823554680.78374,29954978986.35436,0.05066984644881154,0.08063377036673264,761254.9959106549,2.835434085166608,2.835434085166608,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,__ALL_C__,FALSE,Total manufacturero reconstruido por suma de filas C publicadas en el libro BCU 2016.,218560592396.8858,172083193631.7313,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2020,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,5,Rev.4,6.769230305350778,302658872456.24304,291990027310.6094,79517986869.42557,68849141723.7919,68849141723.7919,233809730732.45114,223140885586.81747,38065688770.177505,38065688770.177505,46543.14937693149,,17793698501.33592,4262895246.4728804,1423549832.4391224,1177517065.288278,2601066897.7274003,7184151629.5760765,-957290844.8417432,93806770032.0097,93806770032.0097,5623340771.858251,34540076225.15589,38587337492.494934,132394107524.50464,23599301324.038315,34268146469.67198,0.17825039018198263,0.2588343779826405,0.4787053881618531,1708478.8617428117,78558207360.40602,75788999431.8728,20639707174.860725,17870499246.327515,17870499246.327515,60687708114.07851,57918500185.545296,9880339034.688688,9880339034.688688,1864720068.65231,24348507057.39663,34364245355.83242,6125440142.986513,8894648071.519728,0.046266712752701354,0.06718311137732039,443453.1708997443,3.8526703017511266,3.8526703017511266,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.101T.0|C.1020.0|C.1030.0|C.1040.0|C.1050.0|C.107V.0|C.107X.1 C.107X.9|C.10RT.0|C.1PTT.0,FALSE,"Suma de filas BCU Rev.4 de alimentos, bebidas y tabaco.",105807466418.6368,78151945327.0937,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.43461212783123526,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
2020,subrama_industrial,C,13_14_15_textiles_prendas_cuero,Textiles prendas y cuero,5,Rev.4,5.683302545372849,13922800628.680773,13922399287.041712,3991637681.467056,3991236339.827997,3991236339.827997,9931564288.852776,9931162947.213717,2995698413.499319,2995698413.499319,4484.380270549616,,893206684.7621067,213988481.95074868,71459243.07592024,59108909.48601738,130568152.56193762,496947086.0502249,-287459717.71461034,5454669872.443015,5454669872.443015,527105215.600094,1747498784.300814,2274533382.22116,7729203254.664175,498590840.27845335,498992181.91751194,0.06450740443105563,0.06455932978815067,0.7504935699470356,890120.2486509538,4934387772.649964,4934245532.929002,1414678604.7992253,1414536365.0782638,1414536365.0782638,3519851407.5717,3519709167.8507385,1061707196.4434621,1061707196.4434621,176123302.37703088,1933192684.4502459,2739311367.6838584,176705866.25777078,176848105.97873226,0.022862106278695404,0.02288050917434647,315468.0289024282,2.8215862372737015,2.8215862372737015,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.13TT.0|C.14TT.0|C.15TT.0,FALSE,"Suma de textiles, prendas y cuero.",11618313750.0754,6475228226.1027,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,13|14|15,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.02181662557834153,13|14|15,13|14|15,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2020,subrama_industrial,C,16_madera,Madera y productos de madera,5,Rev.4,6.558744288393352,17243224466.22324,17231672356.99236,2433075565.429705,2421523456.198825,2421523456.198825,14821701010.024414,14810148900.793535,2044875708.310049,2044875708.310049,2684.744727295632,,544448051.9019499,130435221.89779666,43557494.97490015,36029433.24173846,79586928.21663861,838569023.1624306,-258512209.213506,7035010684.55057,7035010684.55057,311778538.4511412,2259838218.7659855,2569855427.8036103,9604866112.35418,-461921275.27365494,-450369166.0427747,-0.04809242209836871,-0.04688968703722909,0.8404489105741785,906259.5563342682,6470494279.232289,6466159367.462283,913007979.3307351,908673067.5607296,908673067.5607296,5561821211.671559,5557486299.901554,767336561.5740484,767336561.5740484,314671776.02092403,2639877273.411884,3604211692.2225533,-173335270.0342428,-169000358.26423734,-0.01804660970872793,-0.017595285169760156,340072.54769820016,2.6649006586045716,2.6649006586045716,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.16TT.0,FALSE,Fila BCU especifica de madera.,4205645377.6589,3054036555.9721,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,16,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.013298175548659094,16,16,uno_a_uno,baja,Division Rev4 conservada como grupo.
2020,subrama_industrial,C,17_18_papel_impresion,Papel impresion y reproduccion,5,Rev.4,6.992247582852643,61836249854.03412,61829259846.779655,17612195405.54918,17605205398.29471,17605205398.29471,44231044455.73941,44224054448.48494,4317186892.230754,4317186892.230754,3711.8595527850257,,3941071791.814335,944175613.9721229,315297693.0819996,260804648.90642142,576102341.988421,5530886692.252615,-14158096.146806035,120818875394.79132,120818875394.79132,617424775.2350699,6325726303.543498,6942151399.180321,127761026793.97165,7757131813.811339,7764121821.06581,0.060715947644351245,0.060770659221346814,0.2451248576807473,4744844.236451421,82867808278.69089,82858440851.29358,23602402080.964405,23593034653.56709,23593034653.56709,59274773625.1238,59265406197.72648,5785535451.020174,5785535451.020174,7412035159.096108,161911426166.62808,171214721119.7807,10395464043.450806,10404831470.848124,0.08136647226712262,0.08143979218034175,6358646.318731379,0.7462035154359821,0.7462035154359821,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.170V.1 C.170V.9|C.18TT.0,FALSE,Suma de papel e impresion.,15703179251.920198,18906834392.2402,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,17|18,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.09626090929030243,17|18,17|18,agregacion_rev4_para_compatibilidad,media,Agregado Rev4 definido para compatibilidad con Rev3 21-22.
2020,subrama_industrial,C,19_refinacion,Coque y refinacion de petroleo,5,Rev.4,8.757280953281466,73684514601.90465,52881797194.90465,27744229423,6941512016.000003,6941512016.000003,66743002585.90465,45940285178.90465,4350597147,4350597147,2261,,6208311766.184446,1487345799.1154764,496683765.53745544,410841683.6872528,907525449.2247082,1260679127,11975309,16060711507,16060711507,496797712.69297636,7621429864.128681,5742750814.344949,21803462321.344948,1330235742.0000029,22132953149,0.06101029838264454,1.015111858052585,0.15681088419033004,12270778.161432995,36027901692.12326,25856453027.263027,13565487613.99753,3394038949.137299,3394038949.137299,32633862742.985962,22462414078.12573,2127216107.223923,2127216107.223923,616406634.3960652,7852854000.680244,10660760965.927898,650416207.517311,10821864872.37754,0.0298308680489049,0.4963369905605888,5999773.380803861,2.045206940764308,2.045206940764308,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.19TT.0,FALSE,Fila BCU compatible.,14853284802.4483,18869581824.964,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,19,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.1516383784258534,19,19,uno_a_uno,baja,Division Rev4 conservada como grupo.
2020,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,5,Rev.4,4.975323354111314,77392922167.15376,77355506772.53368,31266494479.022152,31229079084.40207,31229079084.40207,46163843082.75169,46126427688.13161,14101010427.494152,14101010427.494152,11235.07080467477,,6996487183.04409,1676171592.565079,559740188.7155229,463000036.4728333,1022740225.188356,3158702965.7752533,-101245216.18522434,37358945338.23346,37358945338.23346,2834189744.8417916,9278561371.213112,12105230922.500214,49464176260.73367,13969365691.132664,14006781085.752747,0.28241379412643763,0.2831702081102238,0.45099428837329497,2782937.0212791683,18499372499.89258,18490429029.315094,7473687669.836404,7464744199.258921,7464744199.258921,11034628300.63366,11025684830.056175,3370590452.182138,3370590452.182138,755030578.3025694,8929977401.840788,11823513008.997272,3339123168.774213,3348066639.351696,0.06750588852775298,0.0676866955532322,665210.5536109926,4.183543099508006,4.183543099508006,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.20TV.0|C.20TX.0|C.2100.0|C.22TT.0,FALSE,"Suma de quimicos, farmaceuticos, caucho y plastico.",30281286680.224,21604255710.5235,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.1708896091354174,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2020,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,5,Rev.4,5.692268978019373,16302700018.488976,16302170628.488976,6392250525.823621,6391721135.823621,6391721135.823621,9910978882.665356,9910449492.665356,3282329140.7359695,3282329140.7359695,2837.5093409174215,,1430390570.4791539,342683403.511497,114435582.73032579,94657628.74650171,209093211.47682747,546054197.0525117,14618218.961968336,7600645299.28864,7600645299.28864,576629311.3362428,1741129753.5194628,2317666063.277241,9918311362.565882,2563337798.035139,2563867188.035139,0.2584449816437301,0.2584983566569403,0.5134856851238715,2252768.0997014386,2872617404.1674323,2872524122.9976954,1126346561.7017033,1126253280.5319667,1126253280.5319667,1746364123.6354659,1746270842.465729,578362835.9223161,578362835.9223161,96217484.72907892,1339271773.6864548,1747656143.3226385,451672959.8805715,451766241.0503082,0.045539300327402,0.04554870527208733,396949.0233774997,5.675207563261969,5.675207563261969,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.23TT.0|C.2PTT.0,FALSE,C.2PTT.0 cruza metales comunes con productos elaborados de metal.,16682919645.187,11144088459.4997,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.034937373442570474,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2020,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,5,Rev.4,4.80011170541644,28598592361.4563,28592296594.973156,10163658820.826488,10157363054.343346,10157363054.343346,18441229307.112953,18434933540.62981,6396043992.007939,6396043992.007939,6979.330183246658,,2274316640.1483164,544865565.3873496,181952227.17489398,150505340.7217549,332457567.8966489,516397959.6385565,-123283972.64628129,5222202229.392893,5222202229.392893,1332478155.6209726,3841833365.316039,5172999933.4429035,10395202162.835796,3244921102.696849,3251216869.1799917,0.3121556514117508,0.3127612929745143,0.6293052634649365,1456251.32412041,7753733282.931449,7752026356.467904,2755600649.128913,2753893722.665368,2753893722.665368,4999839560.266082,4998132633.802536,1734113992.5042207,1734113992.5042207,140007312.1180526,1415858610.2585566,2818377351.376622,879772418.0430944,881479344.5066395,0.08463254530906532,0.0847967486056253,394823.08141023613,3.688364213457191,3.688364213457191,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.2PTT.0|C.2QTT.0,FALSE,C.2PTT.0 cruza metales comunes y productos de metal; reparacion queda parcialmente en C.PPTT.0.,16457676225.2143,10629732598.3944,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.055550317111568166,25|26|27|28|33,25|26 y 27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2020,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,5,Rev.4,5.877732599012889,5154011683.787188,5129210894.688267,2223889253.327985,2199088464.229063,2199088464.229063,2954923219.5581245,2930122430.459203,1659822874.028333,1659822874.028333,2395.05916582663,,497638539.806825,119220912.14735094,39812592.07601325,32931763.61978272,72744355.69579597,158350521.7758326,-112688997.7161324,2228198009.498,2228198009.498,282391695.44852805,502731822.1407991,780904069.2423426,3009102078.7403426,380915068.42489743,405715857.5238192,0.12658761931544524,0.13482954280290094,0.7463604006109823,928532.0734698562,5703674720.812688,5676228986.786765,2461061730.999672,2433615996.973748,2433615996.973748,3270058723.838939,3242612989.8130155,1836839019.4772725,1836839019.4772725,175238226.74314454,2465830005.724848,3330015628.9604697,421538750.7533309,448984484.77925473,0.14008788659299776,0.1492087915366456,1027557.8015419347,0.9036300167995588,0.9036300167995588,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.3PTT.0,FALSE,Fila BCU de vehiculos y otros equipos de transporte.,13411340937.6263,9472885307.4342,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.012154850474736053,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2020,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,5,Rev.4,6.469610730680192,4023640153.525543,4020767612.018697,1617692707.1368475,1614820165.6300025,1614820165.6300025,2408819987.8955407,2405947446.3886957,1064963123.8193868,1064963123.8193868,1632.361318493602,,361990254.42972594,86723203.42856951,28960317.946229283,23955092.98008202,52915410.9263113,58786601.06295222,698707.9019212376,736572439.844507,736572439.844507,164610077.50730938,372328427.19152063,536494499.3905628,1273066939.2350698,491070440.7476634,493942982.2545084,0.38573811448023787,0.3879945091899858,0.6583222630114121,991013.8697906103,1614753626.6987393,1613600828.078823,649206953.42115,648054154.8012345,648054154.8012345,966699471.8975047,965546673.2775893,427387390.7389558,427387390.7389558,23592039.458230205,295598754.65580845,510902908.4916756,197074724.6040485,198227523.22396392,0.15480311249183965,0.1557086411678165,397710.3267922692,2.491798183325105,2.491798183325105,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,proxy_grupo_amplio,C.PPTT.0,FALSE,"BCU 2016 agrupa muebles, otras manufacturas y reparacion/instalacion.",842176118.4093,1095713238.1486,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2020.xls|EAE_C7_2020.xls,0.008841633161316167,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2021,economia_total,economia_total,,Economia total EAAE,5,Rev.4,4.2,2173653003453.7935,2156399403913.4636,1016152775933.4263,998899176393.0962,998899176393.0962,1174753827060.6973,1157500227520.3672,470199821189.10754,470199821189.10754,602974.9225032097,,187321533925.96063,65889710032.37657,19537003773.271717,21886134537.28463,41423138310.55634,73799557031.8412,-429188905.6761191,1173390818677.9836,1173390818677.9836,111952338378.35893,279703292157.30884,387547630645.113,1560938449323.0967,454899798172.14746,472153397712.47754,0.291427120889626,0.3024804712301293,0.46272551955308827,1685232.2343936572,597205572559.367,592465190457.9827,279185361874.6246,274444979773.24017,274444979773.24017,322760592786.1268,318020210684.7424,129186191625.05263,129186191625.05263,20276238498.87652,322386109738.32275,428863824573.9883,124982549649.31104,129722931750.69547,0.0800688519803647,0.08310573155972294,463013.2223668696,3.6397064986156256,3.6397064986156256,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,Total VAB de sectores de actividad BCU.,2350374851334.945,1552098903679.6335,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2021,industria_total,C,,Industria manufacturera EAAE,5,Rev.4,6.6,740451400483.5211,729519030143.1285,224974680121.47308,214042309781.08044,214042309781.08044,526409090702.4407,515476720362.04803,84122098877.86562,84122098877.86562,86333.09437826529,,83942983585.56471,18626904296.77747,3312365312.691275,6003788394.387547,9316153707.07882,21739333748.875954,-1158610716.344064,377193985828.289,377193985828.289,12745772557.252367,79758953136.73344,90848305945.44147,468042291773.73047,108180877154.33888,119113247494.73152,0.2311348334450034,0.25449248836751576,0.37391807305801983,2605891.538368297,225002295045.30157,221680256063.0439,68363459534.76332,65041420552.50567,65041420552.50567,159960874492.7959,156638835510.53824,25562333056.818615,25562333056.818615,6605970335.201936,114618612961.26857,142224850622.98932,32873117160.485123,36195156142.742775,0.07023535637325963,0.07733308886591149,791856.9353628324,3.2908615458097437,3.2908615458097437,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,__ALL_C__,FALSE,Total manufacturero reconstruido por suma de filas C publicadas en el libro BCU 2016.,277034392832.2819,187936109253.6234,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2021,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,5,Rev.4,6.769230305350778,373124522306.8158,362364930359.3089,104365033853.22987,93605441905.72292,93605441905.72292,279519080401.0929,268759488453.58594,42383085783.99851,42383085783.99851,46497.026690971295,,38940881342.372894,8640961269.349998,1536595664.0393236,2785138215.0629826,4321733879.102305,8195019381.404506,-1634115909.417694,115225753620.1651,115225753620.1651,6261138101.6977005,41292594252.57631,45964247071.286674,161190000691.45178,43027336740.31989,53786928687.82685,0.266935520539406,0.3336865094428855,0.40610426901794033,2244552.8516664333,88588702607.13316,86034117651.6367,24778759888.112236,22224174932.615765,22224174932.615765,66364527674.5174,63809942719.020935,10062760171.532879,10062760171.532879,1945693974.629645,27357355011.22045,38270368686.078094,10215720786.45324,12770305741.949709,0.06337688902928951,0.07922517331825375,532910.6321743306,4.211874780032864,4.211874780032864,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.101T.0|C.1020.0|C.1030.0|C.1040.0|C.1050.0|C.107V.0|C.107X.1 C.107X.9|C.10RT.0|C.1PTT.0,FALSE,"Suma de filas BCU Rev.4 de alimentos, bebidas y tabaco.",120490662971.6197,81407284017.9013,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.4638967985058537,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
2021,subrama_industrial,C,13_14_15_textiles_prendas_cuero,Textiles prendas y cuero,5,Rev.4,5.683302545372849,18138749964.362915,18138749964.362915,3925188875.996992,3925188875.996992,3925188875.996992,14213561088.365923,14213561088.365923,2952744178.4252872,2952744178.4252872,4775.178530344159,,1464573992.1050246,324988205.34157085,57791656.694851,104749580.73844394,162541237.4332949,385615610.2757887,-465180397.10748434,4740243254.626184,4740243254.626184,519547244.7317292,2500933387.742681,3020480632.4744105,7760723887.100595,586829087.2959161,586829087.2959161,0.0756152513390288,0.0756152513390288,0.7522553109435517,821998.3506489114,7265367036.898822,7265367036.898822,1572210760.3500512,1572210760.3500512,1572210760.3500512,5693156276.54877,5693156276.54877,1182703894.3959255,1182703894.3959255,154456009.88578042,1898675882.1146078,3108511205.1597953,235050856.06834522,235050856.06834522,0.030287233444683235,0.030287233444683235,329246.48792905716,2.4966047650780947,2.4966047650780947,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.13TT.0|C.14TT.0|C.15TT.0,FALSE,"Suma de textiles, prendas y cuero.",11031930690.607,6948755611.551499,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,13|14|15,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.01744724728079454,13|14|15,13|14|15,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2021,subrama_industrial,C,16_madera,Madera y productos de madera,5,Rev.4,6.558744288393352,21245464652.99275,21236456149.21341,7098850279.489043,7089841775.709705,7089841775.709705,14155622877.283043,14146614373.503704,2260305402.067818,2260305402.067818,2855.063959231356,,2648736614.1193314,587753273.8430752,104518363.63573049,189443518.25938287,293961881.8951133,605229934.1157609,-281617896.8448542,7574854222.91105,7574854222.91105,344624718.18999803,2158282478.2990046,2501533686.0450473,10076387908.956097,4224306439.5261264,4233314943.3054643,0.41922824703597183,0.4201222681733807,0.3184044335458937,2486406.742845861,5561862601.349961,5559504259.883545,1858412161.228541,1856053819.7621253,1856053819.7621253,3705808781.5878353,3703450440.12142,591726671.4907737,591726671.4907737,158443497.97742692,1983025511.6191158,2637903476.477897,1105883650.2939248,1108241991.7603405,0.10975000767000971,0.10998405398578517,650917.8735627573,3.8198470864483607,3.8198470864483607,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,directo,C.16TT.0,FALSE,Fila BCU especifica de madera.,6804815337.565801,3447410275.0892997,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,16,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.0315539965459939,16,16,uno_a_uno,baja,Division Rev4 conservada como grupo.
2021,subrama_industrial,C,17_18_papel_impresion,Papel impresion y reproduccion,5,Rev.4,6.992247582852643,83334416057.83963,83334416057.83963,38618600259.942,38618600259.942,38618600259.942,44715815797.89763,44715815797.89763,3969838052.5814953,3969838052.5814953,3782.401644322562,,14409446102.856718,3197448578.342422,568592482.748074,1030595549.3433398,1599188032.0914135,5578960359.667114,13881132.999459157,173672374922.72577,173672374922.72577,567748496.5373482,6395056134.390312,6962804630.927661,180635179553.65344,29069801847.69339,29069801847.69339,0.1609310097818398,0.1609310097818398,0.10279601088233375,10210073.887290385,47461104180.09815,47461104180.09815,21994291157.623653,21994291157.623653,21994291157.623653,25466813022.474495,25466813022.474495,2260925393.188298,2260925393.188298,3177362143.667285,98910907033.79482,102876404262.99199,16556003620.76807,16556003620.76807,0.09165437021557862,0.09165437021557862,5814901.014184306,1.7558465505061769,1.7558465505061769,bcu_indice_implicito_vab,2016,variacion_interanual_encadenada_desde_2016,reconstruido_por_suma,C.170V.1 C.170V.9|C.18TT.0,FALSE,Suma de papel e impresion.,38906208495.3061,19907690202.6417,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,17|18,EAE_C2.1_2021.xls|EAE_C7_2021.xls,0.1716575404800675,17|18,17|18,agregacion_rev4_para_compatibilidad,media,Agregado Rev4 definido para compatibilidad con Rev3 21-22.
